Client_Num,customer_name,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,address,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,contact_number,Customer_Job,Income,Cust_Satisfaction_Score
779922183,James Robinson,44,M,4,Uneducated,Married,TX,"6735 Reed Prairie, West Amanda, AZ 83320",91750,no,yes,no,cellular,10940772664,Selfemployeed,77006,4
779925033,Dean Allen,50,F,2,High School,Married,TX,"3921 Elizabeth Key Suite 574, New Samanthaville, OK 52784",91750,yes,yes,no,unknown,11218649411,Selfemployeed,32656,5
779926608,Theresa Ochoa,42,M,1,Graduate,Single,NY,"34869 Ryan Extensions Apt. 806, East Matthewtown, AZ 99117",91750,yes,yes,no,cellular,13559486877,Businessman,74549,4
779931783,Allison Rubio,35,F,3,High School,Married,FL,"63062 Cannon Curve, Russoview, HI 65576",91750,no,yes,no,cellular,19214314213,Retirees,23582,5
779942808,Christopher Richardson,40,M,4,Unknown,Single,CA,"92015 Campbell Trace Suite 297, Samanthaport, PA 69210",91750,no,no,no,cellular,15992890663,Blue-collar,64706,4
779945508,Stephanie Rivera,39,F,1,Graduate,Married,FL,"2200 Mark Radial, North Katherinestad, NM 33655",91750,yes,no,no,cellular,13241825267,Retirees,42518,5
779947908,Casey Berry,42,M,1,High School,Married,FL,"3379 Lynn Stravenue, Shannonville, MT 83553",91750,yes,yes,no,cellular,12703812924,Govt,57886,4
779951058,Gary Bright,48,F,1,Doctorate,Married,NJ,"150 Weeks Union, Wyattstad, CA 91811",91750,yes,yes,no,unknown,17802506621,Selfemployeed,18275,4
779954658,Emily Gibbs,54,M,2,High School,Married,CA,"PSC 1235, Box 9040, APO AP 89958",91750,no,yes,no,cellular,11658310515,Blue-collar,75076,4
779956608,John Chan,54,F,1,Graduate,Married,NY,"1928 Thompson Lake, East Jonathanstad, GA 04949",91750,yes,no,no,cellular,18691633976,Selfemployeed,14975,4
779961408,Michelle Anderson,54,M,1,Uneducated,Married,NJ,"58096 Mercado Groves, Port Autumnstad, DC 58463",91750,no,no,no,cellular,13194069943,Businessman,81381,4
779974758,Alyssa Morris,39,F,1,Uneducated,Single,FL,"12587 Johnston Club, North Ianchester, AL 72411",91750,no,yes,no,cellular,10952455136,Selfemployeed,35484,4
779978283,Steven Hayes,46,M,5,Uneducated,Single,FL,"USNV Pugh, FPO AE 08373",91750,yes,yes,yes,cellular,17972634895,White-collar,61957,3
779980758,Michelle Johnson MD,42,M,4,Doctorate,Single,TX,"34754 Carroll Extension, Lopezport, CA 92251",91750,yes,yes,yes,telephone,13174992820,Selfemployeed,76502,4
779993208,Paige Morales,61,M,1,Graduate,Single,FL,"792 Nicholas Loop, Kimchester, AR 37186",91750,yes,yes,yes,unknown,13484532764,Selfemployeed,14975,5
779995833,Katrina Smith,52,F,3,Unknown,Married,CA,"125 Laura Center, Lake Pedromouth, NH 03078",91750,no,no,no,cellular,14154481150,White-collar,38801,5
779998083,Robert Bullock,41,F,2,Graduate,Married,UT,"8289 Wright Ville Suite 214, Huntstad, OH 47872",91750,no,no,no,cellular,13144402654,Businessman,49384,5
780000258,Isaac Gray,40,M,3,Uneducated,Single,FL,"39045 Scott Courts Apt. 506, Bridgetburgh, VT 14298",91750,no,no,no,cellular,12789862302,Govt,52542,5
780006783,Kevin Ingram,48,F,3,Post-Graduate,Married,TX,"4127 Beard Walk Suite 239, Reeseview, SD 94568",91750,no,no,no,cellular,11871389783,Govt,34809,4
780008358,Cynthia Henry,49,F,3,Graduate,Unknown,CA,"Unit 2506 Box 4870, DPO AE 05321",91750,yes,yes,yes,unknown,18374131712,Govt,30427,4
780019908,Ashley Davis,47,M,4,Graduate,Married,FL,"8568 Eric Street Suite 092, East Judithshire, LA 32925",91750,no,yes,no,cellular,10118192279,Blue-collar,72985,5
780025908,Ashley Jenkins,51,F,3,Graduate,Married,NJ,"18113 Edwards Landing Apt. 126, Paceland, WV 26111",91750,no,no,no,cellular,14589685392,Selfemployeed,11404,4
780032208,Jasmine Gutierrez,44,F,1,Unknown,Single,MI,"00737 Ramos Stream, Smithchester, AR 57995",91750,no,no,no,cellular,19237814728,Selfemployeed,23793,3
780034083,David Figueroa,60,M,1,Unknown,Single,FL,"012 Baker Passage Suite 804, Gonzalezborough, NY 17397",91750,no,no,no,cellular,15864204698,Retirees,70573,3
780036483,Patrick Bailey,45,M,3,Uneducated,Married,NJ,"193 Perry Port Apt. 688, Gomezton, CA 20563",91750,no,no,no,telephone,17291442198,Retirees,45455,4
780038058,Sharon Sanders,27,F,0,Uneducated,Single,TX,"USS Raymond, FPO AP 04059",91750,yes,yes,no,unknown,17249509493,Blue-collar,24839,4
780040758,Mrs. Melissa Cruz,36,F,1,Uneducated,Unknown,NY,"079 Dunlap Parkways Apt. 515, Floresview, MD 17483",91750,no,no,no,cellular,19156044653,Selfemployeed,19946,4
780042633,Anthony Matthews,37,M,2,Graduate,Married,NY,"8030 Townsend Summit Apt. 415, Shahside, NV 80976",91750,yes,no,no,unknown,17631721589,Blue-collar,103621,4
780045708,Robert Rivera,52,F,3,Unknown,Single,TX,"PSC 8865, Box 4633, APO AE 36651",91750,yes,no,yes,cellular,10924816799,Blue-collar,55634,5
780052008,Joseph Morris,47,M,3,Doctorate,Single,NY,"9760 Teresa Field Apt. 831, Alexandraport, MI 62426",91750,no,yes,no,cellular,11810972000,White-collar,44314,5
780054258,Regina Harris,53,F,2,High School,Married,CA,"25984 Smith Key, Woodview, VA 57145",91750,yes,no,no,cellular,18360193060,Blue-collar,12559,4
780055308,Kelly Jenkins,58,M,1,High School,Married,CA,"308 Brown Lights, East Lauren, MD 18160",91750,yes,no,no,telephone,10178272965,Businessman,64700,4
780056733,Stephanie Mitchell,53,M,3,High School,Single,CA,"769 Alexandra Mills, Tranberg, NC 27850",91750,no,no,no,unknown,10172566034,Blue-collar,30974,3
780064983,Natasha Brown,52,M,2,Graduate,Single,NY,"6329 Grant Cliff, Port Lisashire, NV 15011",91750,no,no,no,cellular,16843421380,White-collar,105980,5
780067158,Todd Williams,48,F,2,High School,Single,FL,"2807 Kimberly Forest, Samuelville, AZ 97611",91750,no,no,no,cellular,13375184765,Blue-collar,18256,4
780068283,Jason Taylor,54,F,4,Graduate,Unknown,SC,"1284 Dana Ford Suite 834, Williamsborough, OH 13829",91750,no,yes,no,cellular,19219955133,Businessman,42888,5
780070833,Brent Salas,55,F,3,Uneducated,Single,TX,"67422 King Flats, Kimbury, NY 20334",91750,no,no,yes,unknown,12011251537,Selfemployeed,14975,4
780073158,Alex West,51,M,0,Doctorate,Single,TX,"740 Morrow Underpass, Masonburgh, WV 18251",91750,yes,no,no,cellular,18514983583,Blue-collar,63381,4
780074733,Jennifer Ayala,42,M,5,Uneducated,Single,NY,"23362 Dawn Freeway, Olsonburgh, TX 22035",91750,no,yes,no,cellular,16796559317,Retirees,66445,5
780076833,Shawn Dunn,40,M,5,Graduate,Single,TX,"39883 Sue Street, New Christina, TX 51303",91750,no,yes,no,cellular,16295871839,Businessman,49985,5
780078333,Kayla Mills,36,F,3,High School,Married,TX,"5069 Tate Drives Suite 390, Marqueztown, IN 90669",91750,no,no,no,cellular,14279937773,Selfemployeed,8250,5
780079833,Christopher French,44,M,4,High School,Single,NY,"042 Christopher Shore Suite 764, Seanville, NC 43197",91750,no,no,no,cellular,19806413630,Businessman,181779,5
780086658,Samantha Simon,65,F,0,Post-Graduate,Married,TX,"522 Massey Ridge, Lake Cherylshire, HI 34397",91750,no,yes,no,cellular,18831589910,Govt,20919,4
780089658,Karen Rangel,49,M,3,Unknown,Married,NY,"Unit 9644 Box 5293, DPO AP 13141",91750,no,yes,yes,cellular,10505086214,Govt,100384,5
780094008,William Lopez,47,F,1,High School,Single,NY,"302 Eric Circles, Johnsonburgh, KY 48348",91750,yes,no,no,cellular,13670870648,Selfemployeed,14975,5
780095808,Christopher Oliver,26,F,0,High School,Single,FL,"91236 Timothy Fields Suite 558, Lake Patrickmouth, IA 70960",91750,yes,yes,yes,unknown,16341233680,Selfemployeed,5525,4
780097533,Brian Odom,51,F,4,Uneducated,Single,FL,"547 Johnson Glen Suite 249, Robertport, MS 19118",91750,no,no,no,cellular,18521812330,Businessman,202227,4
780100533,Benjamin Tran,45,F,2,Uneducated,Single,CA,"169 Maxwell Spurs, North Sarahville, MO 54774",91750,no,yes,no,unknown,11082812316,White-collar,39109,4
780105483,Kevin Taylor,65,F,0,Unknown,Single,CA,"240 Christy Station Suite 368, Anthonyborough, WY 32358",91750,no,no,no,unknown,12746734872,Govt,32561,4
780106908,William Rodriguez,42,M,3,Uneducated,Unknown,NJ,"210 Ali Cove Apt. 373, Russellville, WY 01003",91750,no,no,no,cellular,16123029041,Selfemployeed,12886,3
780108408,Cody Sullivan,46,M,3,Doctorate,Married,CA,"9659 Rhonda Tunnel Apt. 128, Jillberg, IA 73047",91750,no,yes,no,cellular,14743208784,White-collar,107540,4
780114558,William Higgins,47,M,4,Post-Graduate,Married,CA,"225 Gonzalez Green Suite 039, Robertsbury, OK 75602",91750,no,yes,no,cellular,16052524910,Businessman,119765,4
780118158,Cheryl Marshall,58,F,3,High School,Married,NY,"2645 Willis Mews, Adamsmouth, NY 66074",91750,no,yes,no,unknown,15950283479,Businessman,220908,4
780126033,Thomas Sullivan,35,F,4,Graduate,Married,TX,"7162 Smith Parkway Apt. 635, North Justin, UT 15042",91750,yes,yes,yes,cellular,13893123608,White-collar,21262,5
780143283,Matthew Wheeler,49,F,1,Graduate,Single,CA,"749 Case Extension Apt. 012, West Shannonport, WV 51513",91750,yes,yes,no,unknown,14645677442,Businessman,31389,4
780146658,Tommy Odom,46,F,2,Post-Graduate,Single,NY,"6333 Jerry Pass, Johnsonfort, NH 77112",91750,no,yes,yes,cellular,13317651397,Selfemployeed,14975,4
780168333,Adam Smith,45,F,5,Graduate,Married,CA,"809 Vincent Fields Apt. 297, North Josephhaven, AZ 75275",91750,no,yes,no,cellular,11540298906,White-collar,37550,4
780180033,Craig White,38,M,1,High School,Single,TX,"850 Porter Station, Bryantown, ID 43581",91750,yes,no,yes,cellular,19964477531,White-collar,60211,4
780197133,Samantha Martinez,41,F,3,Uneducated,Married,TX,"1441 Taylor Way, Mcgeeshire, ME 61464",91750,no,no,no,cellular,18410321198,Businessman,40663,4
780198258,James Cox,39,F,3,Uneducated,Single,TX,"37890 Michelle Groves Apt. 328, East Jenniferburgh, MD 58720",91750,yes,no,no,unknown,12433451325,Selfemployeed,6550,5
780199233,Anna Levy,50,M,2,Unknown,Married,NJ,"53309 Sarah Walk, West Elizabeth, ND 21641",91750,no,yes,no,cellular,11148489286,Govt,64465,5
780200208,Isaac Middleton,39,M,4,Post-Graduate,Single,TX,"62274 Harmon Inlet, South Margaret, AK 49677",91750,yes,yes,yes,cellular,10284779920,Blue-collar,116816,5
780201633,Maria Montgomery,43,F,4,Graduate,Single,TX,"632 Robinson Views Apt. 914, Lake Yvette, WA 17736",91750,yes,no,no,cellular,19578993602,Retirees,23248,5
780202908,Dr. Linda Bowen,45,F,2,Uneducated,Married,CA,"9236 Quinn Mount, Moorehaven, NV 76488",91750,no,yes,no,unknown,19013577824,White-collar,32824,4
780203883,Matthew Haney,52,M,2,Graduate,Single,CA,"817 Marc Trace, North Teresaburgh, NE 93708",91750,no,no,no,telephone,15875400921,Retirees,59480,3
780206958,Jennifer Chavez,40,F,4,Graduate,Married,CA,"779 Allison Shoal Suite 696, Joshuafurt, AL 91723",91750,no,yes,yes,cellular,10323624796,Retirees,54376,4
780219483,Mr. Ethan Snyder,50,F,1,Graduate,Unknown,NY,"07143 Vanessa Fall, Williamsshire, MD 18459",91750,no,no,no,unknown,19126418646,Selfemployeed,12150,4
780222408,George Jenkins,41,M,2,High School,Married,NY,"38201 Ralph Passage Suite 845, Lake Michaelfurt, CT 90635",91750,no,yes,no,cellular,11694940810,Govt,62856,3
780230208,Bethany Burns,54,M,3,Unknown,Married,TX,"76480 Laurie Mill, Ryanshire, NV 12385",91750,no,yes,no,cellular,18431538761,Retirees,77378,4
780237033,Tiffany Morales,42,F,3,High School,Unknown,CA,"48172 Heather Islands, Jamesmouth, DE 73070",91750,no,yes,no,unknown,17764440077,Selfemployeed,14975,4
780241758,Aaron Ramos,42,F,4,High School,Married,FL,"91810 Alicia Land Apt. 930, East Richardstad, OR 27046",91750,no,yes,no,unknown,16261258264,Selfemployeed,38328,5
780251658,Patricia Harris,52,F,3,Post-Graduate,Single,NJ,"691 Powell Road Suite 503, Lake Shannonport, NH 03289",91750,no,no,no,unknown,16878616572,White-collar,26560,5
780253533,Joseph Wilson,53,F,0,Graduate,Married,CA,"46929 Eric Garden Suite 354, Lake Jonathan, MS 90793",91750,no,yes,yes,telephone,16959642877,Selfemployeed,14975,5
780265458,Max Holt,34,M,3,Uneducated,Married,CA,"814 Wood Vista, Bauerside, SC 45425",91750,yes,no,no,cellular,18477788488,Selfemployeed,63957,5
780272208,George Reid,45,F,1,Graduate,Single,CA,"1547 Sandra Light, New Meganside, OH 43058",91750,no,yes,no,cellular,12471864761,Govt,51480,4
780276258,Shawn Cook,46,F,1,Unknown,Single,TX,"00410 Nicholas Crest Apt. 453, Warnerfurt, NC 62070",91750,yes,no,no,cellular,19615475884,Selfemployeed,14364,3
780277458,Brent Rojas,47,M,3,Doctorate,Married,NY,"442 Jones Valleys, South Karibury, HI 13204",91750,no,no,no,cellular,12208144291,Blue-collar,65650,4
780289308,Jasmine Martin,52,F,2,Graduate,Single,CA,"899 Adkins Lodge, Hernandezmouth, IN 80804",91750,no,yes,yes,cellular,18792465674,Blue-collar,27132,3
780292683,Nicole Cole,35,F,1,Unknown,Single,CA,"Unit 3160 Box 4232, DPO AA 31267",91750,yes,yes,no,cellular,13611577272,Selfemployeed,5225,4
780307233,Daniel Smith,64,F,1,Graduate,Unknown,NJ,"378 Douglas Wall Suite 979, East Beverly, CA 58620",91750,yes,no,no,unknown,11134178122,Selfemployeed,38246,4
780322908,Robert Anthony,37,M,3,Graduate,Married,NY,"372 Garcia Isle Apt. 964, West James, MS 95915",91750,no,no,no,telephone,11310804147,Blue-collar,62177,5
780326883,Alexis Foster,54,F,3,Graduate,Married,CA,"PSC 6616, Box 6884, APO AA 29276",91750,yes,no,no,cellular,19771859975,Blue-collar,22774,5
780336258,Patricia Howell,48,M,3,High School,Single,FL,"869 Michelle Mountains Suite 572, Leslieland, UT 87361",91750,yes,yes,no,cellular,12965256049,Retirees,66957,4
780338733,Jodi Taylor,43,M,1,Graduate,Married,NJ,"Unit 3448 Box 0965, DPO AA 08541",91750,yes,no,no,cellular,15914109969,Govt,93088,4
780349833,Eric Ward,43,F,2,Post-Graduate,Married,CA,"Unit 6605 Box 4714, DPO AA 13739",90025,yes,no,no,cellular,17914311569,Businessman,207699,5
780360558,Laura Le,52,M,2,Unknown,Single,NY,"PSC 6407, Box 6207, APO AE 47814",91750,yes,no,no,cellular,16739758393,Retirees,74614,5
780371433,Jacqueline Johnson,39,M,2,Graduate,Single,CA,"34782 Frank Island Suite 753, Jonesport, VA 69853",91750,yes,no,no,cellular,12750944543,White-collar,75496,4
780372408,Allison Lawrence,48,F,3,Uneducated,Single,TX,"0462 Ferguson Burgs Suite 135, Lake Paulstad, CT 69703",91750,yes,no,no,cellular,18483546668,Blue-collar,57572,5
780373233,Joshua Mcdaniel,41,M,3,Post-Graduate,Single,CA,"7095 Green Passage, Jasonbury, AZ 29724",91750,no,no,yes,cellular,18489134601,Businessman,88812,5
780374133,Rachel Ortega,43,F,2,High School,Single,TX,"560 Brown Trail, Pamelatown, ND 79684",91750,no,yes,no,cellular,15560486812,Retirees,26993,3
780376683,Elijah Martin,45,F,2,High School,Single,TX,"672 Blankenship Stravenue Suite 392, Lake Michelle, NY 90480",91750,yes,yes,no,cellular,11391193456,Selfemployeed,16520,4
780378633,Zachary Goodman,46,F,3,Graduate,Single,CA,"35085 Steven Roads Suite 485, Miguelton, WA 78848",91750,no,no,no,cellular,14594710896,Blue-collar,37138,5
780382008,Christopher Miller,61,M,1,Unknown,Married,AK,"7038 Palmer Mews, Port Jon, OK 56289",99504,yes,no,no,cellular,10115302456,Blue-collar,41871,5
780383358,James Velasquez,57,M,2,Graduate,Married,NY,"048 Laura Isle Apt. 661, Jonesstad, MT 40577",91750,no,yes,yes,cellular,10617751036,Govt,74034,3
780384483,Cody Becker,47,M,3,Uneducated,Single,TX,"97696 Johnson Skyway Apt. 607, Lauramouth, MD 37411",91750,no,no,no,cellular,18630256939,Govt,99767,4
780390108,Richard Jones,40,M,3,Post-Graduate,Single,CA,"766 James Camp, North Tannerhaven, MI 44423",91750,yes,yes,yes,cellular,10201891339,Govt,92323,4
780416433,Dawn King,31,M,0,Uneducated,Single,NJ,"35870 Meghan Stream, Haleshire, NC 02936",91750,no,no,no,cellular,10257197996,Businessman,22853,5
780450708,Brittany Garcia,40,M,2,High School,Unknown,TX,"17786 Steven Courts, Mirandaland, NJ 42620",91750,yes,no,no,telephone,17193172706,Govt,82131,5
780462183,Anthony Tran,52,F,2,Unknown,Single,NY,"42050 Lutz Flats Apt. 635, Hudsonburgh, WV 96089",91750,no,no,no,cellular,19072610707,Govt,47974,5
780466533,James Robinson,49,F,4,Graduate,Married,TX,"213 Parrish Estates Suite 734, Petersonfurt, DE 27163",91750,no,no,no,cellular,18769015013,Businessman,17521,4
780481308,Thomas Morgan,59,F,1,Graduate,Married,TX,"28448 Compton Street, Port Robertmouth, ND 47109",91750,no,yes,no,unknown,18872511369,Selfemployeed,14975,3
780496833,Erica Howard,36,F,2,Post-Graduate,Married,NY,"09296 Smith Camp, Port Tony, KS 02287",91750,no,yes,yes,cellular,15470160019,White-collar,21899,3
780497958,Kenneth Scott,50,M,3,Unknown,Married,FL,"109 Melton Island Apt. 986, Monicaville, SC 13370",91750,no,no,no,cellular,16798527605,Businessman,109765,4
780511683,Scott Stevenson,37,M,2,High School,Single,TX,"73237 Baker Road, Floresshire, MO 28498",91750,yes,yes,no,cellular,19512423426,Govt,108580,3
780529908,Nicholas Knox,49,M,3,High School,Married,FL,"73243 Darlene Gardens, East Kathrynstad, PA 97443",91750,yes,no,yes,cellular,18990154082,Businessman,93029,4
780545133,Ashley Flores,53,M,2,Uneducated,Married,NJ,"6179 Michael Corners Suite 124, Johnnyfurt, KY 89280",91750,yes,yes,no,cellular,14573827833,White-collar,102692,5
780551733,Donna Bradley,34,M,0,Graduate,Single,TX,"5015 Michael Canyon, Glennview, KS 21474",91750,no,no,no,cellular,14638192313,Businessman,119853,3
780557658,Miss Tara House,36,F,3,Unknown,Single,CA,"PSC 6113, Box 6522, APO AP 96790",91750,no,yes,no,unknown,13668279246,Blue-collar,13242,4
780567408,Mathew Gibbs,58,F,5,Unknown,Married,NY,"69995 Daniel Parkways Suite 052, Paulside, VT 08224",91750,yes,yes,no,unknown,17872266185,Businessman,45112,3
780581508,James Dixon,40,F,3,Graduate,Single,TX,"743 Watts Squares Suite 082, Pamelaport, DE 12591",91750,yes,yes,no,cellular,15464386604,Blue-collar,13480,4
780584658,Ryan Atkins,30,F,1,Graduate,Single,CA,"6262 Harrison River Suite 375, West Kellyland, WY 86748",91750,no,yes,no,cellular,14771050514,Blue-collar,21226,4
780588258,Gary Francis,38,M,3,Graduate,Single,NY,"PSC 7369, Box 1621, APO AP 84783",91750,no,no,no,unknown,11770171041,Businessman,174827,3
780598383,Zachary Durham,56,F,2,Graduate,Married,FL,"5831 Martinez Station, Timothyburgh, CA 15529",91750,no,no,no,cellular,10061631345,Blue-collar,22820,4
780602733,Todd Berger,59,F,0,Post-Graduate,Single,NY,"USS Goodman, FPO AA 50928",91750,no,yes,no,cellular,19844160259,Businessman,35590,4
780604083,Marcus Mitchell,41,F,4,High School,Single,CA,"619 Delgado Path, New Monicamouth, KS 36911",90250,no,yes,no,cellular,11919908903,Businessman,234264,3
780605508,Jeremy Schneider,52,F,2,High School,Married,FL,"PSC 5832, Box 6475, APO AE 56766",91750,yes,no,no,telephone,15621997805,Selfemployeed,8250,5
780612558,Cody Rowland,40,F,2,Post-Graduate,Married,FL,"3191 Terrell Circle, New Olivia, SD 53441",91750,no,no,no,cellular,15072575186,White-collar,37184,3
780613758,Megan Cummings,53,F,2,Uneducated,Single,CA,"46274 Johnson Trafficway Suite 429, Lynnton, LA 14822",90250,no,no,no,cellular,15338540579,Businessman,237603,4
780620883,Jacob Cortez,52,M,2,Unknown,Single,NJ,"9731 Wright Corner Suite 428, Willieport, MD 98460",91750,yes,yes,yes,cellular,14029335751,Businessman,103266,4
780633483,Stephanie Alexander,41,M,3,Post-Graduate,Unknown,CA,"5315 Robert Crossroad Apt. 712, Tammyport, HI 77341",91750,no,yes,no,cellular,16370408375,Selfemployeed,87807,4
780638958,Fernando Fletcher,45,M,4,Graduate,Unknown,NY,"27440 Thomas Ranch Apt. 448, Troyburgh, MI 35460",91750,yes,no,no,unknown,15230331648,Govt,64724,5
780653208,Shane Wilson,43,F,4,Graduate,Unknown,TX,"633 Larson Court, Lake Tristan, NV 20695",91750,no,yes,yes,cellular,11959715512,White-collar,42149,5
780657708,Jenny Robinson,33,F,1,Uneducated,Married,TX,"459 Amanda Trafficway Suite 259, Michellehaven, CA 89940",91750,no,no,no,cellular,17719018400,Retirees,38236,5
780660183,Melissa Burns,58,F,1,Unknown,Single,NY,"392 Leblanc Plaza Suite 794, Pacechester, NV 89273",91750,no,yes,no,unknown,17629988076,White-collar,30739,5
780662133,Jessica Martinez,50,F,2,High School,Married,CA,"6362 Marcus Burg, Jeffreyburgh, MN 70935",91750,no,yes,no,cellular,17571598932,Selfemployeed,14975,5
780664758,Erik Livingston,43,M,3,Graduate,Single,NY,"636 Howard Mountain Apt. 443, Dianatown, OR 35565",91750,no,no,no,cellular,15207376579,Retirees,67316,4
780670083,Jessica Hess,54,F,1,Unknown,Married,TX,"6757 Kim Drives, Williamsshire, KS 24034",91750,no,no,yes,unknown,14890212483,Govt,30417,4
780684933,Karen Armstrong,51,M,4,Uneducated,Married,TX,"USNS Mills, FPO AP 01900",91750,yes,no,no,cellular,12038449070,Blue-collar,83486,5
780686358,Michael Myers,49,F,4,Graduate,Single,TX,"99266 Tina Bypass Suite 073, Port Sarahton, NM 14587",91750,no,no,no,cellular,17059290825,Govt,42351,3
780688383,Shawn Estes,41,F,3,High School,Single,TX,"94418 Jones Gardens, East Judithstad, CT 55857",91750,yes,no,no,unknown,11016548829,Retirees,38448,3
780689733,Tammy King,54,F,3,Graduate,Married,MI,"860 Antonio Groves Suite 178, West Allison, AZ 11010",91750,no,no,no,cellular,12456792898,Govt,32191,4
780704358,Larry Bowers,60,M,1,High School,Single,NY,"USCGC Ellison, FPO AA 31213",91750,no,no,no,cellular,15242048051,Selfemployeed,47662,5
780707733,Kevin Harris,46,M,1,Graduate,Single,MI,"3681 Gonzales Ports, North Linda, KY 74345",91750,yes,no,no,cellular,19088527928,Selfemployeed,101370,5
780710433,Melissa Flores,58,F,1,Unknown,Single,CA,"083 Reid Circle Apt. 664, East Timothy, IN 43160",91750,yes,no,no,cellular,13846032719,Businessman,54921,5
780713058,Amy Johnson,52,F,1,Uneducated,Married,WA,"137 Dennis Mill Suite 450, South Samuelbury, MT 47177",54101,no,no,yes,telephone,13552704710,Retirees,37951,5
780715683,Alyssa Johnson,46,F,4,Doctorate,Single,NY,"PSC 4740, Box 7079, APO AE 52359",91750,no,no,no,cellular,16773234794,Selfemployeed,39067,5
780717483,Craig Walker,42,M,3,High School,Single,NY,"2926 Brian Pass Suite 351, Port Kimberly, LA 12343",91750,yes,no,no,cellular,18975837704,Govt,76774,3
780720258,Olivia Harris,51,F,1,High School,Single,CA,"3008 Norton Unions Suite 499, New Jayside, WA 11087",91750,no,yes,yes,cellular,10876252776,Selfemployeed,31476,5
780727833,Diana Espinoza MD,36,M,3,Unknown,Married,FL,"460 Wood Inlet, Cliffordfurt, MS 36065",91750,yes,yes,no,cellular,15647529192,Selfemployeed,66915,4
780730008,Anthony Day,55,M,3,Unknown,Married,FL,"PSC 8050, Box 9851, APO AE 53322",91750,no,no,no,cellular,19866158517,White-collar,135243,4
780747033,Trevor Bates,46,M,2,High School,Single,NJ,"363 Brandon Shore, Jordanfort, VT 24665",91750,yes,no,no,cellular,12605677149,White-collar,51884,4
780769308,Dr. Ellen Ramsey,47,M,3,Uneducated,Married,FL,"9740 Flores Inlet Apt. 589, New Jamie, SD 38502",91750,no,no,no,cellular,18877371852,Businessman,106463,5
780790008,James Diaz,38,M,2,Graduate,Single,CA,"5958 Ramsey Fields Apt. 601, Garciamouth, DE 40286",91750,yes,no,no,cellular,14964721473,Govt,46380,5
780814158,Jesus Day,39,M,3,High School,Single,CA,"36658 Tracey View Suite 381, Lake James, NE 91670",91750,yes,no,no,cellular,16299386506,Govt,69282,5
780833058,Miranda Allen,42,F,3,Graduate,Single,CA,"6637 Susan Motorway, Lake Elizabethstad, WY 60484",91750,no,no,no,cellular,13709135006,White-collar,43287,3
780865308,Rhonda Kelly,39,M,2,Graduate,Unknown,TX,"14264 Joshua Circle Apt. 790, Hernandezfort, MA 12631",91750,yes,no,yes,cellular,17058081786,White-collar,67905,4
780881358,Victoria Wilson,37,F,4,Graduate,Married,TX,"231 Curtis Pike, West Pattyberg, AL 85925",91750,no,no,no,cellular,17978397120,Blue-collar,29540,4
780897858,Elizabeth Kline,37,F,3,High School,Married,CA,"944 Alison Locks, Reneebury, PA 41863",91750,no,no,no,cellular,17347303814,Selfemployeed,41827,4
780913308,Kylie Lin,36,F,2,Uneducated,Married,MA,"214 Hamilton Stream, South Juliemouth, ME 21263",91750,yes,no,no,telephone,19124844855,Selfemployeed,14975,4
780942633,Wendy Ward,45,F,3,Unknown,Single,CA,"331 Robinson Overpass Suite 748, South Alyssa, DC 64218",91750,no,yes,no,cellular,10344360690,Blue-collar,38682,4
780971583,Mary Wolfe,56,F,3,Uneducated,Married,CA,"10755 Shawn Key Apt. 794, Sarahburgh, MD 83639",91750,yes,no,no,cellular,11376992842,Businessman,41844,5
780984408,Kent Hamilton,65,F,0,Unknown,Married,NY,"5350 Ryan Drive, Lake Danielle, WY 89626",91750,no,no,no,cellular,18386812433,Blue-collar,49448,3
780998133,Brian Ware,46,F,3,Graduate,Married,TX,"120 Matthew Spur, New Rebeccaview, IL 59900",91750,no,no,no,cellular,17919086649,White-collar,19610,5
781013958,Brian Carlson,54,F,2,Graduate,Married,CA,"055 Jessica Lights, Shannonhaven, MS 84081",91750,no,yes,no,cellular,15876627161,Selfemployeed,12150,4
781073733,Maria Henderson,40,M,2,Graduate,Single,TX,"58514 Cynthia Loaf, South Aimee, LA 09994",91750,yes,yes,no,cellular,17884519809,Retirees,78531,4
781089708,Alexandria Wood,41,F,2,Graduate,Single,TX,"7607 Webb Brooks, Matthewstown, GA 29419",91750,yes,no,no,cellular,18771573006,White-collar,28535,5
781110408,Amber Hill,32,M,2,Graduate,Single,IL,"7844 Martin Crossing, Brandiville, MI 61563",91750,yes,no,no,unknown,15817589104,Govt,91432,4
781117533,Matthew Reyes,47,F,1,High School,Unknown,FL,"665 Jasmine Rapids Apt. 309, Port Vickiport, IN 09023",91750,yes,yes,no,cellular,10303488205,Govt,32779,4
781131483,Teresa Nguyen,50,F,3,Graduate,Single,NJ,"185 Jennifer Parkways, Lake Kristinefort, MO 87387",91750,no,yes,no,unknown,10817571473,Businessman,22880,5
781137783,Thomas Rios,63,F,0,Graduate,Single,FL,"637 Watson Via Suite 957, Erinfort, ME 36208",91750,yes,no,no,cellular,18560516388,Retirees,28276,3
781143933,David Figueroa,37,M,3,High School,Single,CA,"51416 Harris Bridge Suite 549, Lake Benjamin, VT 50142",91750,yes,yes,yes,cellular,15521294156,White-collar,89721,5
